epoch,class_0_tp,class_0_fp,class_0_tn,class_0_fn,class_1_tp,class_1_fp,class_1_tn,class_1_fn,accuracy,roc_auc,f1_score,loss
169,36,8,2,4,2,4,36,8,0.76,0.6425,0.25,0.755847585
170,36,8,2,4,2,4,36,8,0.76,0.645,0.25,0.754640334
171,36,8,2,4,2,4,36,8,0.76,0.6475,0.25,0.753708505
172,36,9,1,4,1,4,36,9,0.74,0.6425,0.133333333,0.753930458
173,36,8,2,4,2,4,36,8,0.76,0.6425,0.25,0.755052508
174,36,8,2,4,2,4,36,8,0.76,0.65,0.25,0.75370397
175,36,9,1,4,1,4,36,9,0.74,0.6525,0.133333333,0.752445255
176,36,8,2,4,2,4,36,8,0.76,0.6575,0.25,0.752215445
177,36,8,2,4,2,4,36,8,0.76,0.6575,0.25,0.752281056
178,36,9,1,4,1,4,36,9,0.74,0.6575,0.133333333,0.751800978
179,36,9,1,4,1,4,36,9,0.74,0.66,0.133333333,0.752316289
180,36,9,1,4,1,4,36,9,0.74,0.6625,0.133333333,0.752415063
181,36,9,1,4,1,4,36,9,0.74,0.67,0.133333333,0.752183231
182,36,9,1,4,1,4,36,9,0.74,0.67,0.133333333,0.752854517
183,36,9,1,4,1,4,36,9,0.74,0.6725,0.133333333,0.752400973
184,36,9,1,4,1,4,36,9,0.74,0.6725,0.133333333,0.75262546
185,36,9,1,4,1,4,36,9,0.74,0.6725,0.133333333,0.752866032
186,36,9,1,4,1,4,36,9,0.74,0.675,0.133333333,0.753481892
187,36,9,1,4,1,4,36,9,0.74,0.6725,0.133333333,0.7537449
188,36,9,1,4,1,4,36,9,0.74,0.675,0.133333333,0.754540897
189,36,9,1,4,1,4,36,9,0.74,0.675,0.133333333,0.755517629
190,36,9,1,4,1,4,36,9,0.74,0.6725,0.133333333,0.755629006
191,36,9,1,4,1,4,36,9,0.74,0.6725,0.133333333,0.755861638
192,36,9,1,4,1,4,36,9,0.74,0.675,0.133333333,0.755791784
193,36,9,1,4,1,4,36,9,0.74,0.67,0.133333333,0.754409343
194,36,9,1,4,1,4,36,9,0.74,0.665,0.133333333,0.751960978
195,36,9,1,4,1,4,36,9,0.74,0.66,0.133333333,0.750560092
196,36,9,1,4,1,4,36,9,0.74,0.66,0.133333333,0.750229278
197,36,9,1,4,1,4,36,9,0.74,0.6575,0.133333333,0.751083717
198,36,9,1,4,1,4,36,9,0.74,0.655,0.133333333,0.75056155
199,36,9,1,4,1,4,36,9,0.74,0.655,0.133333333,0.750243936
200,36,9,1,4,1,4,36,9,0.74,0.655,0.133333333,0.749771677
201,36,9,1,4,1,4,36,9,0.74,0.655,0.133333333,0.74988377
